,date,author,visitors,post_tag,post_id,link,views
31,2023-12-07,Иванов Иван Иванович,5369,Маркетинг,317762,https://adindex.ru/news/marketing/2023/12/7/317762.phtml,7059
32,2023-12-07,Григорьева Людмила Григорьевна,6472,Право,317763,https://adindex.ru/news/right/2023/12/7/317763.phtml,8678
33,2023-12-07,Жукова Ирина Ильинична,10187,Маркетинг,317761,https://adindex.ru/news/marketing/2023/12/7/317761.phtml,11336
34,2023-12-07,Борисова Ольга Борисовна,4180,Право,317760,https://adindex.ru/news/right/2023/12/7/317760.phtml,4494
35,2023-12-07,Петрова Мария Сергеевна,11475,Право,317759,https://adindex.ru/news/right/2023/12/7/317759.phtml,16763
36,2023-12-07,Андреева Анастасия Андреевна,3539,Медиа,317758,https://adindex.ru/news/media/2023/12/7/317758.phtml,5306
37,2023-12-06,Данилова Светлана Викторовна,16463,Тенденции,317756,https://adindex.ru/news/tendencies/2023/12/6/317756.phtml,22960
38,2023-12-06,Жукова Ирина Ильинична,15989,Исследования,317755,https://adindex.ru/news/researches/2023/12/6/317755.phtml,16972
39,2023-12-06,Григорьева Людмила Григорьевна,8914,Пресс-релизы,317744,https://adindex.ru/news/releases/2023/12/6/317744.phtml?erid=%202VtzqwZJzhY,9234
40,2023-12-06,Данилова Светлана Викторовна,1252,Digital,317746,https://adindex.ru/news/digital/2023/12/6/317746.phtml,1526
41,2023-12-06,Васильева Екатерина Васильевна,12896,Агентства,317738,https://adindex.ru/news/agencies/2023/12/6/317738.phtml,14432
42,2023-12-06,Егорова Надежда Андреевна,16587,Пресс-релизы,317691,https://adindex.ru/news/releases/2023/12/5/317691.phtml?erid=%202VtzqvBeAHp,19339
43,2023-12-06,Борисова Ольга Борисовна,14269,Рекламные бюджеты,317739,https://adindex.ru/news/ad_budjet/2023/12/6/317739.phtml,14350
44,2023-12-06,Васильева Екатерина Васильевна,3946,Исследования,317721,https://adindex.ru/news/researches/2023/12/6/317721.phtml,5461
45,2023-12-06,Егорова Надежда Андреевна,1306,Digital,317720,https://adindex.ru/news/digital/2023/12/6/317720.phtml,1548
46,2023-12-06,Иванов Иван Иванович,13991,Маркетинг,317719,https://adindex.ru/news/marketing/2023/12/6/317719.phtml,19636
47,2023-12-06,Данилова Светлана Викторовна,8586,Digital,317718,https://adindex.ru/news/digital/2023/12/6/317718.phtml,11702
48,2023-12-06,Борисова Ольга Борисовна,9252,Право,317717,https://adindex.ru/news/right/2023/12/6/317717.phtml,12363
49,2023-12-06,Петрова Мария Сергеевна,1046,Маркетинг,317715,https://adindex.ru/news/marketing/2023/12/6/317715.phtml,1331
50,2023-12-06,Сидоров Антон Владимирович,3652,Тенденции,317714,https://adindex.ru/news/tendencies/2023/12/6/317714.phtml,5080
51,2023-12-06,Васильева Екатерина Васильевна,8434,Право,317712,https://adindex.ru/news/right/2023/12/6/317712.phtml,9799
52,2023-12-06,Иванов Иван Иванович,10665,Право,317711,https://adindex.ru/news/right/2023/12/6/317711.phtml,11144
53,2023-12-06,Григорьева Людмила Григорьевна,16874,Маркетинг,317710,https://adindex.ru/news/marketing/2023/12/6/317710.phtml,25038
54,2023-12-06,Егорова Надежда Андреевна,13610,Digital,317709,https://adindex.ru/news/digital/2023/12/6/317709.phtml,17093
55,2023-12-06,Жукова Ирина Ильинична,6596,Маркетинг,317708,https://adindex.ru/news/marketing/2023/12/6/317708.phtml,8258
56,2023-12-05,Егорова Надежда Андреевна,10955,AdYummy!,317705,https://adindex.ru/news/digital/2023/12/5/317705.phtml,16108
57,2023-12-05,Иванов Иван Иванович,10013,Тенденции,317704,https://adindex.ru/news/tendencies/2023/12/5/317704.phtml,14346
58,2023-12-05,Жукова Ирина Ильинична,1843,Кадры,317698,https://adindex.ru/news/hr/2023/12/5/317698.phtml,2259
59,2023-12-05,Борисова Ольга Борисовна,6579,Кадры,317701,https://adindex.ru/news/hr/2023/12/5/317701.phtml,8713
60,2023-12-05,Данилова Светлана Викторовна,3228,Digital,317700,https://adindex.ru/news/digital/2023/12/5/317700.phtml,3676
61,2023-12-05,Андреева Анастасия Андреевна,12014,Маркетинг,317699,https://adindex.ru/news/marketing/2023/12/5/317699.phtml,15885
62,2023-12-05,Жукова Ирина Ильинична,3232,Эккаунты,317696,https://adindex.ru/news/ek/2023/12/5/317696.phtml,3760
63,2023-12-05,Васильева Екатерина Васильевна,3295,Пресс-релизы,317693,https://adindex.ru/news/releases/2023/12/5/317693.phtml?erid=%202Vtzqwcj9EA,4750
64,2023-12-05,Григорьева Людмила Григорьевна,15441,Digital,317694,https://adindex.ru/news/digital/2023/12/5/317694.phtml,21864
65,2023-12-05,Сидоров Антон Владимирович,16437,Право,317689,https://adindex.ru/news/right/2023/12/5/317689.phtml,24482
66,2023-12-05,Жукова Ирина Ильинична,12133,AdYummy!,317687,https://adindex.ru/news/adyummy/2023/12/5/317687.phtml,14246
67,2023-12-05,Борисова Ольга Борисовна,8301,Тенденции,317686,https://adindex.ru/news/tendencies/2023/12/5/317686.phtml,8658
68,2023-12-05,Борисова Ольга Борисовна,1843,Право,317685,https://adindex.ru/news/right/2023/12/5/317685.phtml,2014
69,2023-12-05,Жукова Ирина Ильинична,13911,Маркетинг,317684,https://adindex.ru/news/marketing/2023/12/5/317684.phtml,16396
70,2023-12-05,Жукова Ирина Ильинична,117,Право,317683,https://adindex.ru/news/right/2023/12/5/317683.phtml,138
71,2023-12-04,Жукова Ирина Ильинична,14682,Тенденции,317681,https://adindex.ru/news/tendencies/2023/12/4/317681.phtml,15542
72,2023-12-04,Григорьева Людмила Григорьевна,2230,Маркетинг,317680,https://adindex.ru/news/marketing/2023/12/4/317680.phtml,2888
73,2023-12-04,Петрова Мария Сергеевна,12048,Креатив,317679,https://adindex.ru/news/creative/2023/12/4/317679.phtml,16578
74,2023-12-04,Петрова Мария Сергеевна,7259,Право,317677,https://adindex.ru/news/right/2023/12/4/317677.phtml,7783
75,2023-12-04,Григорьева Людмила Григорьевна,1442,Пресс-релизы,317652,https://adindex.ru/news/releases/2023/12/1/317652.phtml?erid=%202VtzqvpBvj4,1721
76,2023-12-04,Иванов Иван Иванович,8437,Креатив,317675,https://adindex.ru/news/creative/2023/12/4/317675.phtml,10927
77,2023-12-04,Сидоров Антон Владимирович,6872,Эккаунты,317670,https://adindex.ru/news/ek/2023/12/4/317670.phtml,7017
78,2023-12-04,Данилова Светлана Викторовна,5880,Право,317668,https://adindex.ru/news/right/2023/12/4/317668.phtml,6507
79,2023-12-04,Данилова Светлана Викторовна,3528,Исследования,317667,https://adindex.ru/news/researches/2023/12/4/317667.phtml,5017
80,2023-12-04,Сидоров Антон Владимирович,13571,Digital,317666,https://adindex.ru/news/digital/2023/12/4/317666.phtml,16569
81,2023-12-04,Жукова Ирина Ильинична,16877,Маркетинг,317663,https://adindex.ru/news/marketing/2023/12/4/317663.phtml,23442
82,2023-12-04,Жукова Ирина Ильинична,11066,Право,317662,https://adindex.ru/news/right/2023/12/4/317662.phtml,16132
83,2023-12-04,Данилова Светлана Викторовна,336,Тенденции,317661,https://adindex.ru/news/tendencies/2023/12/4/317661.phtml,422
84,2023-12-04,Иванов Иван Иванович,5701,Тенденции,317659,https://adindex.ru/news/tendencies/2023/12/4/317659.phtml,8067
85,2023-12-04,Сидоров Антон Владимирович,13313,Тенденции,317658,https://adindex.ru/news/tendencies/2023/12/4/317658.phtml,15110
86,2023-12-04,Жукова Ирина Ильинична,19042,Тенденции,317657,https://adindex.ru/news/tendencies/2023/12/4/317657.phtml,25719
87,2023-12-04,Егорова Надежда Андреевна,5432,Маркетинг,317656,https://adindex.ru/news/marketing/2023/12/4/317656.phtml,5466
88,2023-12-04,Егорова Надежда Андреевна,909,Маркетинг,317655,https://adindex.ru/news/marketing/2023/12/4/317655.phtml,1166
89,2023-12-01,Егорова Надежда Андреевна,1624,Тенденции,317653,https://adindex.ru/news/tendencies/2023/12/1/317653.phtml,2430
90,2023-12-01,Андреева Анастасия Андреевна,11494,Пресс-релизы,317633,https://adindex.ru/news/releases/2023/12/1/317633.phtml,12682
91,2023-12-01,Григорьева Людмила Григорьевна,4958,Тенденции,317651,https://adindex.ru/news/tendencies/2023/12/1/317651.phtml,7181
92,2023-12-01,Егорова Надежда Андреевна,6633,Агентства,317643,https://adindex.ru/news/agencies/2023/12/1/317643.phtml,8770
93,2023-12-01,Сидоров Антон Владимирович,19937,Эккаунты,317648,https://adindex.ru/news/ek/2023/12/1/317648.phtml,29032
94,2023-12-01,Григорьева Людмила Григорьевна,15756,Социальные проекты,317642,https://adindex.ru/news/social_advertising/2023/12/1/317642.phtml,23541
95,2023-12-01,Егорова Надежда Андреевна,19840,Пресс-релизы,317594,https://adindex.ru/news/releases/2023/11/30/317594.phtml?erid=%202Vtzqx8PgSu,26081
96,2023-12-01,Григорьева Людмила Григорьевна,10404,Креатив,317639,https://adindex.ru/news/creative/2023/12/1/317639.phtml,12319
97,2023-12-01,Борисова Ольга Борисовна,16132,Право,317635,https://adindex.ru/news/right/2023/12/1/317635.phtml,22369
98,2023-12-01,Данилова Светлана Викторовна,604,Исследования,317634,https://adindex.ru/news/researches/2023/12/1/317634.phtml,646
99,2023-12-01,Андреева Анастасия Андреевна,14400,Исследования,317632,https://adindex.ru/news/researches/2023/12/1/317632.phtml,19045
100,2023-12-01,Егорова Надежда Андреевна,4507,Креатив,317631,https://adindex.ru/news/creative/2023/12/1/317631.phtml,6148
101,2023-12-01,Иванов Иван Иванович,10230,Digital,317630,https://adindex.ru/news/digital/2023/12/1/317630.phtml,14749
102,2023-12-01,Егорова Надежда Андреевна,17985,Креатив,317628,https://adindex.ru/news/creative/2023/12/1/317628.phtml,20646
103,2023-12-01,Данилова Светлана Викторовна,8924,Тенденции,317626,https://adindex.ru/news/tendencies/2023/12/1/317626.phtml,9335
104,2023-12-01,Борисова Ольга Борисовна,11983,Маркетинг,317625,https://adindex.ru/news/marketing/2023/12/1/317625.phtml,16809
105,2023-12-01,Андреева Анастасия Андреевна,11652,Digital,317624,https://adindex.ru/news/digital/2023/12/1/317624.phtml,15033
106,2023-12-01,Борисова Ольга Борисовна,11096,Маркетинг,317623,https://adindex.ru/news/marketing/2023/12/1/317623.phtml,14641
107,2023-12-01,Егорова Надежда Андреевна,4525,Тенденции,317622,https://adindex.ru/news/tendencies/2023/12/1/317622.phtml,6484
108,2023-11-30,Григорьева Людмила Григорьевна,9174,Тенденции,317620,https://adindex.ru/news/tendencies/2023/11/30/317620.phtml,11595
109,2023-11-30,Григорьева Людмила Григорьевна,5003,Исследования,317619,https://adindex.ru/news/researches/2023/11/30/317619.phtml,5315
110,2023-11-30,Григорьева Людмила Григорьевна,11334,Кадры,317601,https://adindex.ru/news/hr/2023/11/30/317601.phtml,15814
111,2023-11-30,Сидоров Антон Владимирович,5766,Пресс-релизы,317591,https://adindex.ru/news/releases/2023/11/30/317591.phtml?erid=%202VtzqwsX6QZ,6949
112,2023-11-30,Егорова Надежда Андреевна,14429,Право,317595,https://adindex.ru/news/right/2023/11/30/317595.phtml,16124
113,2023-11-30,Борисова Ольга Борисовна,1216,Пресс-релизы,317577,https://adindex.ru/news/releases/2023/11/30/317577.phtml?erid=%202VtzqvBVVsw,1339
114,2023-11-30,Андреева Анастасия Андреевна,14240,Право,317592,https://adindex.ru/news/right/2023/11/30/317592.phtml,16936
115,2023-11-30,Жукова Ирина Ильинична,7386,Digital,317590,https://adindex.ru/news/digital/2023/11/30/317590.phtml,7959
116,2023-11-30,Сидоров Антон Владимирович,3821,Маркетинг,317589,https://adindex.ru/news/marketing/2023/11/30/317589.phtml,5208
117,2023-11-30,Егорова Надежда Андреевна,11570,Эккаунты,317587,https://adindex.ru/news/ek/2023/11/30/317587.phtml,17157
118,2023-11-30,Борисова Ольга Борисовна,15789,Digital,317585,https://adindex.ru/news/digital/2023/11/30/317585.phtml,20770
119,2023-11-30,Сидоров Антон Владимирович,13663,Право,317578,https://adindex.ru/news/right/2023/11/30/317578.phtml,15312
120,2023-11-30,Данилова Светлана Викторовна,2381,Пресс-релизы,317574,https://adindex.ru/news/releases/2023/11/30/317574.phtml,2777
121,2023-11-30,Борисова Ольга Борисовна,421,Тенденции,317572,https://adindex.ru/news/tendencies/2023/11/30/317572.phtml,588
122,2023-11-30,Григорьева Людмила Григорьевна,9111,Тенденции,317569,https://adindex.ru/news/tendencies/2023/11/30/317569.phtml,10570
123,2023-11-30,Данилова Светлана Викторовна,4225,Рекламные бюджеты,317568,https://adindex.ru/news/ad_budjet/2023/11/30/317568.phtml,4684
124,2023-11-30,Петрова Мария Сергеевна,5970,Маркетинг,317567,https://adindex.ru/news/marketing/2023/11/30/317567.phtml,7733
125,2023-11-30,Сидоров Антон Владимирович,1861,Маркетинг,317565,https://adindex.ru/news/marketing/2023/11/30/317565.phtml,1982
126,2023-11-30,Григорьева Людмила Григорьевна,2124,Право,317564,https://adindex.ru/news/right/2023/11/30/317564.phtml,2223
127,2023-11-30,Иванов Иван Иванович,1008,Тенденции,317563,https://adindex.ru/news/tendencies/2023/11/30/317563.phtml,1363
128,2023-11-29,Андреева Анастасия Андреевна,8840,Тенденции,317560,https://adindex.ru/news/tendencies/2023/11/29/317560.phtml,12050
129,2023-11-29,Борисова Ольга Борисовна,3241,Социальные проекты,317559,https://adindex.ru/news/social_advertising/2023/11/29/317559.phtml,4707
130,2023-11-29,Данилова Светлана Викторовна,1871,Пресс-релизы,317490,https://adindex.ru/news/releases/2023/11/27/317490.phtml?erid=%202Vtzquvdbe1,2382
131,2023-11-29,Сидоров Антон Владимирович,1979,Маркетинг,317552,https://adindex.ru/news/marketing/2023/11/29/317552.phtml,2210
132,2023-11-29,Петрова Мария Сергеевна,1933,Креатив,317553,https://adindex.ru/news/creative/2023/11/29/317553.phtml,2801
133,2023-11-29,Григорьева Людмила Григорьевна,6688,Медиа,317551,https://adindex.ru/news/media/2023/11/29/317551.phtml,9552
134,2023-11-29,Жукова Ирина Ильинична,10004,Право,317548,https://adindex.ru/news/right/2023/11/29/317548.phtml,12482
135,2023-11-29,Григорьева Людмила Григорьевна,4826,Маркетинг,317547,https://adindex.ru/news/marketing/2023/11/29/317547.phtml,6256
136,2023-11-29,Иванов Иван Иванович,16443,Креатив,317529,https://adindex.ru/news/creative/2023/11/29/317529.phtml,23567
137,2023-11-29,Васильева Екатерина Васильевна,19785,Тенденции,317528,https://adindex.ru/news/tendencies/2023/11/29/317528.phtml,24073
138,2023-11-29,Данилова Светлана Викторовна,10672,Социальные проекты,317527,https://adindex.ru/news/social_advertising/2023/11/29/317527.phtml,14136
139,2023-11-29,Петрова Мария Сергеевна,15752,Исследования,317526,https://adindex.ru/news/researches/2023/11/29/317526.phtml,20233
140,2023-11-29,Андреева Анастасия Андреевна,16436,Тенденции,317522,https://adindex.ru/news/tendencies/2023/11/29/317522.phtml,21568
141,2023-11-29,Жукова Ирина Ильинична,1498,Право,317525,https://adindex.ru/news/right/2023/11/29/317525.phtml,1628
142,2023-11-29,Сидоров Антон Владимирович,10690,Маркетинг,317523,https://adindex.ru/news/marketing/2023/11/29/317523.phtml,14976
143,2023-11-29,Борисова Ольга Борисовна,5612,Тенденции,317521,https://adindex.ru/news/tendencies/2023/11/29/317521.phtml,6531
144,2023-11-29,Сидоров Антон Владимирович,18560,Digital,317520,https://adindex.ru/news/digital/2023/11/29/317520.phtml,25773
145,2023-11-29,Егорова Надежда Андреевна,12641,Право,317519,https://adindex.ru/news/right/2023/11/29/317519.phtml,13245
