,date,author,visitors,post_tag,post_id,link,views
46,2023-12-11,Сидоров Антон Владимирович,15403,Тенденции,317879,https://adindex.ru/news/tendencies/2023/12/11/317879.phtml,19027
47,2023-12-11,Данилова Светлана Викторовна,16255,Тенденции,317878,https://adindex.ru/news/tendencies/2023/12/11/317878.phtml,20057
48,2023-12-11,Андреева Анастасия Андреевна,11717,Тенденции,317877,https://adindex.ru/news/tendencies/2023/12/11/317877.phtml,12454
49,2023-12-11,Сидоров Антон Владимирович,3799,Право,317876,https://adindex.ru/news/right/2023/12/11/317876.phtml,5634
50,2023-12-11,Егорова Надежда Андреевна,3386,Тенденции,317875,https://adindex.ru/news/tendencies/2023/12/11/317875.phtml,4036
51,2023-12-11,Сидоров Антон Владимирович,1618,Digital,317874,https://adindex.ru/news/digital/2023/12/11/317874.phtml,2365
52,2023-12-08,Сидоров Антон Владимирович,19617,Тенденции,317833,https://adindex.ru/news/tendencies/2023/12/8/317833.phtml,25521
53,2023-12-08,Петрова Мария Сергеевна,7293,Тенденции,317832,https://adindex.ru/news/tendencies/2023/12/8/317832.phtml,10420
54,2023-12-08,Петрова Мария Сергеевна,16191,Эккаунты,317827,https://adindex.ru/news/ek/2023/12/8/317827.phtml,22613
55,2023-12-08,Петрова Мария Сергеевна,13925,Креатив,317825,https://adindex.ru/news/creative/2023/12/8/317825.phtml,14670
56,2023-12-08,Андреева Анастасия Андреевна,12247,Медиа,317821,https://adindex.ru/news/media/2023/12/8/317821.phtml,17787
57,2023-12-08,Петрова Мария Сергеевна,15125,Пресс-релизы,317797,https://adindex.ru/news/releases/2023/12/7/317797.phtml?erid=%202VtzqvcpebC,16609
58,2023-12-08,Сидоров Антон Владимирович,7074,Право,317818,https://adindex.ru/news/right/2023/12/8/317818.phtml,8547
59,2023-12-08,Петрова Мария Сергеевна,14044,Исследования,317816,https://adindex.ru/news/researches/2023/12/8/317816.phtml,17676
60,2023-12-08,Андреева Анастасия Андреевна,19836,Digital,317813,https://adindex.ru/news/digital/2023/12/8/317813.phtml,24756
61,2023-12-08,Борисова Ольга Борисовна,12523,Пресс-релизы,317795,https://adindex.ru/news/releases/2023/12/7/317795.phtml?erid=%202Vtzqwcfq9k,13665
62,2023-12-08,Борисова Ольга Борисовна,11397,Тенденции,317811,https://adindex.ru/news/tendencies/2023/12/8/317811.phtml,16822
63,2023-12-08,Васильева Екатерина Васильевна,11730,Право,317810,https://adindex.ru/news/right/2023/12/8/317810.phtml,14710
64,2023-12-08,Сидоров Антон Владимирович,3557,Право,317808,https://adindex.ru/news/right/2023/12/8/317808.phtml,5240
65,2023-12-08,Григорьева Людмила Григорьевна,14195,Право,317807,https://adindex.ru/news/right/2023/12/8/317807.phtml,16587
66,2023-12-08,Андреева Анастасия Андреевна,18970,Право,317806,https://adindex.ru/news/right/2023/12/8/317806.phtml,19974
67,2023-12-08,Данилова Светлана Викторовна,14941,Тенденции,317805,https://adindex.ru/news/tendencies/2023/12/8/317805.phtml,20408
68,2023-12-08,Иванов Иван Иванович,18229,Право,317804,https://adindex.ru/news/right/2023/12/8/317804.phtml,23311
69,2023-12-07,Сидоров Антон Владимирович,12512,Тенденции,317802,https://adindex.ru/news/tendencies/2023/12/7/317802.phtml,14529
70,2023-12-07,Васильева Екатерина Васильевна,8823,Социальные проекты,317801,https://adindex.ru/news/social_advertising/2023/12/7/317801.phtml,9629
71,2023-12-07,Андреева Анастасия Андреевна,15462,Пресс-релизы,317796,https://adindex.ru/news/releases/2023/12/7/317796.phtml?erid=%202VtzqwzZA18,21714
72,2023-12-07,Жукова Ирина Ильинична,6029,Дизайн,317798,https://adindex.ru/news/design/2023/12/7/317798.phtml,7534
73,2023-12-07,Жукова Ирина Ильинична,15269,Пресс-релизы,317472,https://adindex.ru/news/releases/2023/11/27/317472.phtml?erid=%202VtzqwZHP6Z,20977
74,2023-12-07,Петрова Мария Сергеевна,17456,Тенденции,317783,https://adindex.ru/news/tendencies/2023/12/7/317783.phtml,23807
75,2023-12-07,Иванов Иван Иванович,6712,Пресс-релизы,317745,https://adindex.ru/news/releases/2023/12/6/317745.phtml,7058
76,2023-12-07,Васильева Екатерина Васильевна,15440,Пресс-релизы,317754,https://adindex.ru/news/releases/2023/12/6/317754.phtml?erid=%202Vtzqx3mZtn,20396
77,2023-12-07,Васильева Екатерина Васильевна,16991,Право,317772,https://adindex.ru/news/right/2023/12/7/317772.phtml,23159
78,2023-12-07,Егорова Надежда Андреевна,14269,Маркетинг,317771,https://adindex.ru/news/marketing/2023/12/7/317771.phtml,16784
79,2023-12-07,Васильева Екатерина Васильевна,5065,Тенденции,317770,https://adindex.ru/news/tendencies/2023/12/7/317770.phtml,5777
80,2023-12-07,Борисова Ольга Борисовна,593,Пресс-релизы,317766,https://adindex.ru/news/releases/2023/12/7/317766.phtml?erid=2VtzqwcZmx6,605
81,2023-12-07,Данилова Светлана Викторовна,10238,Рекламные бюджеты,317768,https://adindex.ru/news/ad_budjet/2023/12/7/317768.phtml,14541
82,2023-12-07,Егорова Надежда Андреевна,18752,Тенденции,317765,https://adindex.ru/news/tendencies/2023/12/7/317765.phtml,27199
83,2023-12-07,Борисова Ольга Борисовна,2121,Маркетинг,317762,https://adindex.ru/news/marketing/2023/12/7/317762.phtml,2991
84,2023-12-07,Данилова Светлана Викторовна,17697,Право,317763,https://adindex.ru/news/right/2023/12/7/317763.phtml,25992
85,2023-12-07,Григорьева Людмила Григорьевна,12328,Маркетинг,317761,https://adindex.ru/news/marketing/2023/12/7/317761.phtml,12658
86,2023-12-07,Жукова Ирина Ильинична,18956,Право,317760,https://adindex.ru/news/right/2023/12/7/317760.phtml,19404
87,2023-12-07,Жукова Ирина Ильинична,11562,Право,317759,https://adindex.ru/news/right/2023/12/7/317759.phtml,17293
88,2023-12-07,Иванов Иван Иванович,19274,Медиа,317758,https://adindex.ru/news/media/2023/12/7/317758.phtml,21641
89,2023-12-06,Григорьева Людмила Григорьевна,11696,Тенденции,317756,https://adindex.ru/news/tendencies/2023/12/6/317756.phtml,15040
90,2023-12-06,Егорова Надежда Андреевна,19170,Исследования,317755,https://adindex.ru/news/researches/2023/12/6/317755.phtml,24163
91,2023-12-06,Егорова Надежда Андреевна,19631,Пресс-релизы,317744,https://adindex.ru/news/releases/2023/12/6/317744.phtml?erid=%202VtzqwZJzhY,24091
92,2023-12-06,Григорьева Людмила Григорьевна,8865,Digital,317746,https://adindex.ru/news/digital/2023/12/6/317746.phtml,13115
93,2023-12-06,Андреева Анастасия Андреевна,12128,Агентства,317738,https://adindex.ru/news/agencies/2023/12/6/317738.phtml,12927
94,2023-12-06,Сидоров Антон Владимирович,14134,Пресс-релизы,317691,https://adindex.ru/news/releases/2023/12/5/317691.phtml?erid=%202VtzqvBeAHp,20126
95,2023-12-06,Егорова Надежда Андреевна,13995,Рекламные бюджеты,317739,https://adindex.ru/news/ad_budjet/2023/12/6/317739.phtml,16297
96,2023-12-06,Борисова Ольга Борисовна,6025,Исследования,317721,https://adindex.ru/news/researches/2023/12/6/317721.phtml,8827
97,2023-12-06,Григорьева Людмила Григорьевна,6814,Digital,317720,https://adindex.ru/news/digital/2023/12/6/317720.phtml,9869
98,2023-12-06,Иванов Иван Иванович,19381,Маркетинг,317719,https://adindex.ru/news/marketing/2023/12/6/317719.phtml,24928
99,2023-12-06,Борисова Ольга Борисовна,5636,Digital,317718,https://adindex.ru/news/digital/2023/12/6/317718.phtml,6475
100,2023-12-06,Андреева Анастасия Андреевна,4427,Право,317717,https://adindex.ru/news/right/2023/12/6/317717.phtml,5696
101,2023-12-06,Жукова Ирина Ильинична,11081,Маркетинг,317715,https://adindex.ru/news/marketing/2023/12/6/317715.phtml,11238
102,2023-12-06,Жукова Ирина Ильинична,8535,Тенденции,317714,https://adindex.ru/news/tendencies/2023/12/6/317714.phtml,8768
103,2023-12-06,Борисова Ольга Борисовна,12879,Право,317712,https://adindex.ru/news/right/2023/12/6/317712.phtml,18789
104,2023-12-06,Петрова Мария Сергеевна,18570,Право,317711,https://adindex.ru/news/right/2023/12/6/317711.phtml,27835
105,2023-12-06,Борисова Ольга Борисовна,4024,Маркетинг,317710,https://adindex.ru/news/marketing/2023/12/6/317710.phtml,5274
106,2023-12-06,Васильева Екатерина Васильевна,10104,Digital,317709,https://adindex.ru/news/digital/2023/12/6/317709.phtml,13255
107,2023-12-06,Данилова Светлана Викторовна,7182,Маркетинг,317708,https://adindex.ru/news/marketing/2023/12/6/317708.phtml,8929
108,2023-12-05,Петрова Мария Сергеевна,2230,AdYummy!,317705,https://adindex.ru/news/digital/2023/12/5/317705.phtml,2929
109,2023-12-05,Сидоров Антон Владимирович,12926,Тенденции,317704,https://adindex.ru/news/tendencies/2023/12/5/317704.phtml,15612
110,2023-12-05,Григорьева Людмила Григорьевна,4070,Кадры,317698,https://adindex.ru/news/hr/2023/12/5/317698.phtml,4708
111,2023-12-05,Жукова Ирина Ильинична,10031,Кадры,317701,https://adindex.ru/news/hr/2023/12/5/317701.phtml,14897
112,2023-12-05,Петрова Мария Сергеевна,3349,Digital,317700,https://adindex.ru/news/digital/2023/12/5/317700.phtml,4178
113,2023-12-05,Жукова Ирина Ильинична,16726,Маркетинг,317699,https://adindex.ru/news/marketing/2023/12/5/317699.phtml,17520
114,2023-12-05,Петрова Мария Сергеевна,11902,Эккаунты,317696,https://adindex.ru/news/ek/2023/12/5/317696.phtml,14954
115,2023-12-05,Иванов Иван Иванович,18831,Пресс-релизы,317693,https://adindex.ru/news/releases/2023/12/5/317693.phtml?erid=%202Vtzqwcj9EA,19181
116,2023-12-05,Васильева Екатерина Васильевна,11022,Digital,317694,https://adindex.ru/news/digital/2023/12/5/317694.phtml,13193
117,2023-12-05,Егорова Надежда Андреевна,10879,Право,317689,https://adindex.ru/news/right/2023/12/5/317689.phtml,16112
118,2023-12-05,Васильева Екатерина Васильевна,621,AdYummy!,317687,https://adindex.ru/news/adyummy/2023/12/5/317687.phtml,838
119,2023-12-05,Сидоров Антон Владимирович,13648,Тенденции,317686,https://adindex.ru/news/tendencies/2023/12/5/317686.phtml,17144
120,2023-12-05,Григорьева Людмила Григорьевна,15111,Право,317685,https://adindex.ru/news/right/2023/12/5/317685.phtml,19622
121,2023-12-05,Борисова Ольга Борисовна,14579,Маркетинг,317684,https://adindex.ru/news/marketing/2023/12/5/317684.phtml,18419
122,2023-12-05,Борисова Ольга Борисовна,2619,Право,317683,https://adindex.ru/news/right/2023/12/5/317683.phtml,3648
123,2023-12-04,Васильева Екатерина Васильевна,19546,Тенденции,317681,https://adindex.ru/news/tendencies/2023/12/4/317681.phtml,22546
124,2023-12-04,Петрова Мария Сергеевна,13633,Маркетинг,317680,https://adindex.ru/news/marketing/2023/12/4/317680.phtml,15465
125,2023-12-04,Данилова Светлана Викторовна,5097,Креатив,317679,https://adindex.ru/news/creative/2023/12/4/317679.phtml,6111
126,2023-12-04,Сидоров Антон Владимирович,6620,Право,317677,https://adindex.ru/news/right/2023/12/4/317677.phtml,7145
127,2023-12-04,Борисова Ольга Борисовна,5189,Пресс-релизы,317652,https://adindex.ru/news/releases/2023/12/1/317652.phtml?erid=%202VtzqvpBvj4,7209
128,2023-12-04,Григорьева Людмила Григорьевна,12142,Креатив,317675,https://adindex.ru/news/creative/2023/12/4/317675.phtml,15174
129,2023-12-04,Егорова Надежда Андреевна,10104,Эккаунты,317670,https://adindex.ru/news/ek/2023/12/4/317670.phtml,13387
130,2023-12-04,Борисова Ольга Борисовна,19794,Право,317668,https://adindex.ru/news/right/2023/12/4/317668.phtml,21935
131,2023-12-04,Иванов Иван Иванович,4763,Исследования,317667,https://adindex.ru/news/researches/2023/12/4/317667.phtml,6140
132,2023-12-04,Жукова Ирина Ильинична,19776,Digital,317666,https://adindex.ru/news/digital/2023/12/4/317666.phtml,22040
133,2023-12-04,Григорьева Людмила Григорьевна,12595,Маркетинг,317663,https://adindex.ru/news/marketing/2023/12/4/317663.phtml,16929
134,2023-12-04,Борисова Ольга Борисовна,9842,Право,317662,https://adindex.ru/news/right/2023/12/4/317662.phtml,10638
135,2023-12-04,Борисова Ольга Борисовна,9385,Тенденции,317661,https://adindex.ru/news/tendencies/2023/12/4/317661.phtml,11429
136,2023-12-04,Борисова Ольга Борисовна,9565,Тенденции,317659,https://adindex.ru/news/tendencies/2023/12/4/317659.phtml,10831
137,2023-12-04,Егорова Надежда Андреевна,6775,Тенденции,317658,https://adindex.ru/news/tendencies/2023/12/4/317658.phtml,9434
138,2023-12-04,Васильева Екатерина Васильевна,14239,Тенденции,317657,https://adindex.ru/news/tendencies/2023/12/4/317657.phtml,20442
139,2023-12-04,Данилова Светлана Викторовна,8678,Маркетинг,317656,https://adindex.ru/news/marketing/2023/12/4/317656.phtml,10556
140,2023-12-04,Васильева Екатерина Васильевна,4929,Маркетинг,317655,https://adindex.ru/news/marketing/2023/12/4/317655.phtml,6998
